cumulative_return,annualized_return,volatility,sharpe,sortino,max_drawdown,calmar,turnover,model,cumulative_return_ci_lo,cumulative_return_ci_hi,sharpe_ci_lo,sharpe_ci_hi
0.7374819986964309,0.2039632355320804,0.15669423023759202,1.2645226766134783,1.2443744596568291,-0.18755230403972287,1.0875005592513636,0.0,ppo_seed1.zip,0.011863355937036215,1.9986463657498603,0.10473632272444641,2.5027681481724637
0.4671249810793019,0.1374516620307511,0.10648458577362273,1.2644288238210302,1.2442789582447331,-0.13060355464101212,1.0524343109080168,9.341615541913958e-06,ppo_seed2.zip,0.01630011992253015,1.1273524922176297,0.10462122809611409,2.5026885348221586
0.40190926766848145,0.12020598499904978,0.09333995504621913,1.2645226766134825,1.244374459656834,-0.11521100534825074,1.0433550565390919,0.0,ppo_seed3.zip,0.0162092901777212,0.9418882681570901,0.10473632272443323,2.502768148172469
0.40797308449055314,0.12165996975872484,0.11120913394026559,1.0896212228336215,0.9370559397722519,-0.11805301289838417,1.0305537044060487,,sma_baseline,-0.029457403027434815,1.0240010227270715,-0.0415810665972969,2.209049277975917
